PassportNum,ConfirmationNum,FlightNum,SeatNum,AircraftID
18,41617,833,24E,62
19,41618,833,33D,62
20,41619,833,33B,62
21,41620,833,9B,62
22,41621,833,9C,62
23,41622,833,7C,62
24,41623,833,8F,62
25,41624,833,10E,62
26,41625,833,33E,62
27,41626,833,26B,62
28,41627,833,8E,62
29,41628,833,8D,62
30,41629,833,11E,62
31,41630,833,3C,62
32,41631,833,1B,62
33,41632,833,27C,62
34,41633,833,11F,62
35,41634,833,21D,62
36,41635,833,22F,62
37,41636,833,29E,62
38,41637,833,35A,62
39,41638,833,21E,62
40,41639,833,20A,62
41,41640,833,3A,62
42,41641,833,27A,62
43,41642,833,26F,62
44,41643,833,24A,62
45,41644,833,2C,62
46,41645,833,8A,62
47,41646,833,28E,62
48,41647,833,7D,62
49,41648,833,9F,62
50,41649,833,10F,62
51,41650,834,20E,53
52,41651,834,10F,53
53,41652,834,12B,53
54,41653,834,10E,53
55,41654,834,11A,53
56,41655,834,20D,53
57,41656,834,1C,53
58,41657,834,12F,53
59,41658,834,37B,53
60,41659,834,36D,53
61,41660,834,38A,53
62,41661,834,33A,53
63,41662,834,7A,53
64,41663,834,12A,53
65,41664,834,22F,53
66,41665,834,27F,53
67,41666,834,24F,53
68,41667,834,27D,53
69,41668,834,31D,53
70,41669,834,22A,53
71,41670,834,7E,53
72,41671,834,31E,53
73,41672,834,26F,53
74,41673,834,8F,53
75,41674,834,7B,53
76,41675,834,36C,53
77,41676,834,35D,53
78,41677,834,12E,53
79,41678,834,11E,53
80,41679,834,9D,53
81,41680,834,32F,53
82,41681,834,2D,53
83,41682,834,34D,53
84,41683,834,34B,53
85,41684,834,31B,53
86,41685,834,7F,53
87,41686,834,20A,53
88,41687,834,12D,53
89,41688,834,29A,53
90,41689,834,33C,53
91,41690,834,36B,53
92,41691,834,37A,53
93,41692,834,10C,53
94,41693,834,26E,53
95,41694,834,29B,53
96,41695,834,24E,53
97,41696,834,3A,53
98,41697,834,28E,53
99,41698,834,23B,53
100,41699,834,11F,53
101,41700,835,34E,91
102,41701,835,31E,91
103,41702,835,3C,91
104,41703,835,33A,91
105,41704,835,23A,91
106,41705,835,30E,91
107,41706,835,26A,91
108,41707,835,1B,91
109,41708,835,28F,91
110,41709,835,29E,91
111,41710,835,38A,91
112,41711,835,7C,91
113,41712,835,35C,91
114,41713,835,25F,91
115,41714,835,36D,91
116,41715,835,21A,91
117,41716,835,11B,91
118,41717,835,38B,91
119,41718,835,7A,91
120,41719,835,33F,91
121,41720,835,22B,91
122,41721,835,27C,91
123,41722,835,8F,91
124,41723,835,38E,91
125,41724,835,8A,91
126,41725,835,28D,91
127,41726,835,7D,91
128,41727,835,3C,91
129,41728,835,30B,91
130,41729,835,29D,91
131,41730,835,9C,91
132,41731,835,20B,91
133,41732,835,32F,91
134,41733,835,10E,91
135,41734,835,38D,91
136,41735,835,10D,91
137,41736,835,11D,91
138,41737,835,9F,91
139,41738,835,34F,91
140,41739,835,34C,91
141,41740,835,30F,91
142,41741,835,28B,91
143,41742,835,32E,91
144,41743,835,34B,91
145,41744,835,35B,91
146,41745,835,37F,91
147,41746,835,20E,91
148,41747,835,24E,91
149,41748,835,36F,91
150,41749,835,37C,91
151,41750,836,9F,18
152,41751,836,7B,18
153,41752,836,6D,18
154,41753,836,6C,18
155,41754,836,2B,18
156,41755,836,6E,18
157,41756,836,19A,18
158,41757,836,8D,18
159,41758,836,20A,18
160,41759,836,15B,18
161,41760,836,4C,18
162,41761,836,4B,18
163,41762,836,3E,18
164,41763,836,11A,18
165,41764,836,8A,18
166,41765,836,12F,18
167,41766,836,4E,18
168,41767,836,13C,18
169,41768,836,4F,18
170,41769,836,16F,18
171,41770,836,19B,18
172,41771,836,16C,18
173,41772,836,14B,18
174,41773,836,10D,18
175,41774,836,2A,18
176,41775,836,15D,18
177,41776,836,10A,18
178,41777,836,17F,18
179,41778,836,20B,18
180,41779,836,14A,18
181,41780,836,11E,18
182,41781,836,7C,18
183,41782,836,19C,18
184,41783,836,6F,18
185,41784,836,3C,18
186,41785,836,12E,18
187,41786,836,16A,18
188,41787,836,20F,18
189,41788,836,4D,18
190,41789,836,1D,18
191,41790,836,15E,18
192,41791,836,4A,18
193,41792,836,16E,18
194,41793,836,9F,18
195,41794,836,13F,18
196,41795,836,3D,18
197,41796,836,7E,18
198,41797,836,12D,18
199,41798,836,9E,18
200,41799,836,14F,18
201,41800,837,15B,41
202,41801,837,20A,41
203,41802,837,17E,41
204,41803,837,4B,41
205,41804,837,7C,41
206,41805,837,5A,41
207,41806,837,19E,41
208,41807,837,20B,41
209,41808,837,22F,41
210,41809,837,9F,41
211,41810,837,3F,41
212,41811,837,7E,41
213,41812,837,20C,41
214,41813,837,21E,41
215,41814,837,18A,41
216,41815,837,17A,41
217,41816,837,6D,41
218,41817,837,21F,41
219,41818,837,4E,41
220,41819,837,9A,41
221,41820,837,8C,41
222,41821,837,6A,41
223,41822,837,17D,41
224,41823,837,11D,41
225,41824,837,10B,41
226,41825,837,5E,41
227,41826,837,10D,41
228,41827,837,2C,41
229,41828,837,16A,41
230,41829,837,3A,41
231,41830,837,9D,41
232,41831,837,1C,41
233,41832,837,12B,41
234,41833,837,21E,41
235,41834,837,7A,41
236,41835,837,22B,41
237,41836,837,4D,41
238,41837,837,6E,41
239,41838,837,18C,41
240,41839,837,8B,41
241,41840,837,20A,41
242,41841,837,4A,41
243,41842,837,1A,41
244,41843,837,18D,41
245,41844,837,6B,41
246,41845,837,1B,41
247,41846,837,3B,41
248,41847,837,11E,41
249,41848,837,8D,41
250,41849,837,21D,41
251,41850,838,11D,34
252,41851,838,11A,34
253,41852,838,6C,34
254,41853,838,21C,34
255,41854,838,14A,34
256,41855,838,19D,34
257,41856,838,18D,34
258,41857,838,9D,34
259,41858,838,11F,34
260,41859,838,11B,34
261,41860,838,11C,34
262,41861,838,6D,34
263,41862,838,12B,34
264,41863,838,20D,34
265,41864,838,15A,34
266,41865,838,4F,34
267,41866,838,8B,34
268,41867,838,10E,34
269,41868,838,10B,34
270,41869,838,22F,34
271,41870,838,2B,34
272,41871,838,3A,34
273,41872,838,15C,34
274,41873,838,15F,34
275,41874,838,9A,34
276,41875,838,17F,34
277,41876,838,9C,34
278,41877,838,14D,34
279,41878,838,10B,34
280,41879,838,13A,34
281,41880,838,10D,34
282,41881,838,7C,34
283,41882,838,19C,34
284,41883,838,14F,34
285,41884,838,19D,34
286,41885,838,20A,34
287,41886,838,6E,34
288,41887,838,11E,34
289,41888,838,22D,34
290,41889,838,2D,34
291,41890,838,16A,34
292,41891,838,18B,34
293,41892,838,17B,34
294,41893,838,1C,34
295,41894,838,10C,34
296,41895,838,17C,34
297,41896,838,1B,34
298,41897,838,2A,34
299,41898,838,3C,34
300,41899,838,6F,34
301,41900,839,4C,32
302,41901,839,4B,32
303,41902,839,21F,32
304,41903,839,11E,32
305,41904,839,8B,32
306,41905,839,11D,32
307,41906,839,11B,32
308,41907,839,2A,32
309,41908,839,15B,32
310,41909,839,1A,32
311,41910,839,20E,32
312,41911,839,19B,32
313,41912,839,16D,32
314,41913,839,19E,32
315,41914,839,13E,32
316,41915,839,6A,32
317,41916,839,4A,32
318,41917,839,17F,32
319,41918,839,15C,32
320,41919,839,14B,32
321,41920,839,12A,32
322,41921,839,5B,32
323,41922,839,1D,32
324,41923,839,10A,32
325,41924,839,1C,32
326,41925,839,21A,32
327,41926,839,8C,32
328,41927,839,20A,32
329,41928,839,17B,32
330,41929,839,12C,32
331,41930,839,11A,32
332,41931,839,9C,32
333,41932,839,4C,32
334,41933,839,7F,32
335,41934,839,7B,32
336,41935,839,10B,32
337,41936,839,6B,32
338,41937,839,12D,32
339,41938,839,15A,32
340,41939,839,15B,32
341,41940,839,20D,32
342,41941,839,5D,32
343,41942,839,21B,32
344,41943,839,7D,32
345,41944,839,2D,32
346,41945,839,7A,32
347,41946,839,18A,32
348,41947,839,12D,32
349,41948,839,5F,32
350,41949,839,6C,32
351,41950,840,8C,33
352,41951,840,16A,33
353,41952,840,7E,33
354,41953,840,13D,33
355,41954,840,15F,33
356,41955,840,10F,33
357,41956,840,18D,33
358,41957,840,5F,33
359,41958,840,17F,33
360,41959,840,19E,33
361,41960,840,12D,33
362,41961,840,19D,33
363,41962,840,13E,33
364,41963,840,22D,33
365,41964,840,14A,33
366,41965,840,14D,33
367,41966,840,10E,33
368,41967,840,16E,33
369,41968,840,7C,33
370,41969,840,13A,33
371,41970,840,3B,33
372,41971,840,22A,33
373,41972,840,5D,33
374,41973,840,12F,33
375,41974,840,21A,33
376,41975,840,21D,33
377,41976,840,10A,33
378,41977,840,11D,33
379,41978,840,4D,33
380,41979,840,14C,33
381,41980,840,4F,33
382,41981,840,1B,33
383,41982,840,13C,33
384,41983,840,19C,33
385,41984,840,9D,33
386,41985,840,5E,33
387,41986,840,4A,33
388,41987,840,11B,33
389,41988,840,17E,33
390,41989,840,21E,33
391,41990,840,7B,33
392,41991,840,19D,33
393,41992,840,9F,33
394,41993,840,15B,33
395,41994,840,15A,33
396,41995,840,3E,33
397,41996,840,1A,33
398,41997,840,3F,33
399,41998,840,14E,33
400,41999,840,3B,33
401,42000,841,2A,30
402,42001,841,21E,30
403,42002,841,19E,30
404,42003,841,15E,30
405,42004,841,5A,30
406,42005,841,15F,30
407,42006,841,9F,30
408,42007,841,11C,30
409,42008,841,11D,30
410,42009,841,3B,30
411,42010,841,22A,30
412,42011,841,17D,30
413,42012,841,9B,30
414,42013,841,19A,30
415,42014,841,9E,30
416,42015,841,6D,30
417,42016,841,11F,30
418,42017,841,18D,30
419,42018,841,22C,30
420,42019,841,15B,30
421,42020,841,4C,30
422,42021,841,20A,30
423,42022,841,6C,30
424,42023,841,15D,30
425,42024,841,5B,30
426,42025,841,4D,30
427,42026,841,3E,30
428,42027,841,21F,30
429,42028,841,1D,30
430,42029,841,19F,30
431,42030,841,22C,30
432,42031,841,2D,30
433,42032,841,21C,30
434,42033,841,3C,30
435,42034,841,10C,30
436,42035,841,13D,30
437,42036,841,14C,30
438,42037,841,12C,30
439,42038,841,8B,30
440,42039,841,21A,30
441,42040,841,3A,30
442,42041,841,17F,30
443,42042,841,10F,30
444,42043,841,16F,30
445,42044,841,17D,30
446,42045,841,7A,30
447,42046,841,8D,30
448,42047,841,16B,30
449,42048,841,21D,30
450,42049,841,11B,30
451,42050,842,29F,71
452,42051,842,37D,71
453,42052,842,25F,71
454,42053,842,9F,71
455,42054,842,11E,71
456,42055,842,35B,71
457,42056,842,30A,71
458,42057,842,30B,71
459,42058,842,21A,71
460,42059,842,12F,71
461,42060,842,8B,71
462,42061,842,24A,71
463,42062,842,35C,71
464,42063,842,26C,71
465,42064,842,21C,71
466,42065,842,26B,71
467,42066,842,35E,71
468,42067,842,36B,71
469,42068,842,31B,71
470,42069,842,11C,71
471,42070,842,34F,71
472,42071,842,33B,71
473,42072,842,25B,71
474,42073,842,32C,71
475,42074,842,35A,71
476,42075,842,28D,71
477,42076,842,34A,71
478,42077,842,20E,71
479,42078,842,38E,71
480,42079,842,22E,71
481,42080,842,12E,71
482,42081,842,11D,71
483,42082,842,24B,71
484,42083,842,2D,71
485,42084,842,10F,71
486,42085,842,24A,71
487,42086,842,7C,71
488,42087,842,29B,71
489,42088,842,27E,71
490,42089,842,31D,71
491,42090,842,28E,71
492,42091,842,31C,71
493,42092,842,9A,71
494,42093,842,23B,71
495,42094,842,26D,71
496,42095,842,21E,71
497,42096,842,23D,71
498,42097,842,24F,71
499,42098,842,37B,71
500,42099,842,29C,71
501,42100,843,35B,80
502,42101,843,28D,80
503,42102,843,38A,80
504,42103,843,7B,80
505,42104,843,8C,80
506,42105,843,31B,80
507,42106,843,28E,80
508,42107,843,30A,80
509,42108,843,8E,80
510,42109,843,20A,80
511,42110,843,22A,80
512,42111,843,24D,80
513,42112,843,2B,80
514,42113,843,11B,80
515,42114,843,24B,80
516,42115,843,33F,80
517,42116,843,7C,80
518,42117,843,20D,80
519,42118,843,1C,80
520,42119,843,37E,80
1,42120,843,11D,80
2,42121,843,32C,80
3,42122,843,36D,80
4,42123,843,8A,80
5,42124,843,20C,80
6,42125,843,30D,80
7,42126,843,29A,80
8,42127,843,24B,80
9,42128,843,11F,80
10,42129,843,3C,80
11,42130,843,31C,80
12,42131,843,30B,80
13,42132,843,22D,80
14,42133,843,26B,80
15,42134,843,26C,80
16,42135,843,12C,80
17,42136,843,10F,80
18,42137,843,3D,80
19,42138,843,36B,80
20,42139,843,10A,80
21,42140,843,25B,80
22,42141,843,25C,80
23,42142,843,23C,80
24,42143,843,8F,80
25,42144,843,33B,80
26,42145,843,20B,80
27,42146,843,10B,80
28,42147,843,7D,80
29,42148,843,2D,80
30,42149,843,32E,80
31,42150,844,9D,96
32,42151,844,24B,96
33,42152,844,37C,96
34,42153,844,8C,96
35,42154,844,36B,96
36,42155,844,1D,96
37,42156,844,29C,96
38,42157,844,21B,96
39,42158,844,10B,96
40,42159,844,9A,96
41,42160,844,12F,96
42,42161,844,21D,96
43,42162,844,23E,96
44,42163,844,29E,96
45,42164,844,27E,96
46,42165,844,31B,96
47,42166,844,29F,96
48,42167,844,21F,96
49,42168,844,32F,96
50,42169,844,2C,96
51,42170,844,28B,96
52,42171,844,20D,96
53,42172,844,37D,96
54,42173,844,26E,96
55,42174,844,24C,96
56,42175,844,25C,96
57,42176,844,21C,96
58,42177,844,35F,96
59,42178,844,10C,96
60,42179,844,31D,96
61,42180,844,38A,96
62,42181,844,29A,96
63,42182,844,35C,96
64,42183,844,26A,96
65,42184,844,7C,96
66,42185,844,33D,96
67,42186,844,33F,96
68,42187,844,26C,96
69,42188,844,11E,96
70,42189,844,28A,96
71,42190,844,12C,96
72,42191,844,3C,96
73,42192,844,1A,96
74,42193,844,27C,96
75,42194,844,27B,96
76,42195,844,34C,96
77,42196,844,24D,96
78,42197,844,37A,96
79,42198,844,22D,96
80,42199,844,27A,96
81,42200,845,5A,21
82,42201,845,16D,21
83,42202,845,6C,21
84,42203,845,21A,21
85,42204,845,18F,21
86,42205,845,21B,21
87,42206,845,14C,21
88,42207,845,12D,21
89,42208,845,7D,21
90,42209,845,20E,21
91,42210,845,14B,21
92,42211,845,22A,21
93,42212,845,1C,21
94,42213,845,8D,21
95,42214,845,16F,21
96,42215,845,18E,21
97,42216,845,7E,21
98,42217,845,10C,21
99,42218,845,22B,21
100,42219,845,22D,21
101,42220,845,14F,21
102,42221,845,2B,21
103,42222,845,1A,21
104,42223,845,15B,21
105,42224,845,5C,21
106,42225,845,17C,21
107,42226,845,22C,21
108,42227,845,17F,21
109,42228,845,12E,21
110,42229,845,19B,21
111,42230,845,2A,21
112,42231,845,19A,21
113,42232,845,9A,21
114,42233,845,11C,21
115,42234,845,17A,21
116,42235,845,16C,21
117,42236,845,9D,21
118,42237,845,15F,21
119,42238,845,13C,21
120,42239,845,16A,21
121,42240,845,13D,21
122,42241,845,1B,21
123,42242,845,12B,21
124,42243,845,9F,21
125,42244,845,17B,21
126,42245,845,13E,21
127,42246,845,9C,21
128,42247,845,14E,21
129,42248,845,4C,21
130,42249,845,18C,21
131,42250,846,8A,78
132,42251,846,28E,78
133,42252,846,26E,78
134,42253,846,34A,78
135,42254,846,32A,78
136,42255,846,12D,78
137,42256,846,2A,78
138,42257,846,9C,78
139,42258,846,30B,78
140,42259,846,21D,78
141,42260,846,30E,78
142,42261,846,34C,78
143,42262,846,22E,78
144,42263,846,9D,78
145,42264,846,27D,78
146,42265,846,31B,78
147,42266,846,33C,78
148,42267,846,23C,78
149,42268,846,35A,78
150,42269,846,21B,78
151,42270,846,27C,78
152,42271,846,37D,78
153,42272,846,12B,78
154,42273,846,11D,78
155,42274,846,26B,78
156,42275,846,29A,78
157,42276,846,10D,78
158,42277,846,24E,78
159,42278,846,28C,78
160,42279,846,35C,78
161,42280,846,38F,78
162,42281,846,22C,78
163,42282,846,11F,78
164,42283,846,28F,78
165,42284,846,8C,78
166,42285,846,3B,78
167,42286,846,10A,78
168,42287,846,12F,78
169,42288,846,33A,78
170,42289,846,7D,78
171,42290,846,9C,78
172,42291,846,25A,78
173,42292,846,26A,78
174,42293,846,26E,78
175,42294,846,26F,78
176,42295,846,32C,78
177,42296,846,36E,78
178,42297,846,21A,78
179,42298,846,2B,78
180,42299,846,8E,78
181,42300,847,7B,92
182,42301,847,27D,92
183,42302,847,23B,92
184,42303,847,9E,92
185,42304,847,7C,92
186,42305,847,30F,92
187,42306,847,35F,92
188,42307,847,28E,92
189,42308,847,10D,92
190,42309,847,9D,92
191,42310,847,26D,92
192,42311,847,29B,92
193,42312,847,30E,92
194,42313,847,38E,92
195,42314,847,10F,92
196,42315,847,9F,92
197,42316,847,29C,92
198,42317,847,1D,92
199,42318,847,10A,92
200,42319,847,24B,92
201,42320,847,21C,92
202,42321,847,29E,92
203,42322,847,36E,92
204,42323,847,32A,92
205,42324,847,29D,92
206,42325,847,25E,92
207,42326,847,37C,92
208,42327,847,32F,92
209,42328,847,21D,92
210,42329,847,31D,92
211,42330,847,21F,92
212,42331,847,34F,92
213,42332,847,2B,92
214,42333,847,8C,92
215,42334,847,32B,92
216,42335,847,38C,92
217,42336,847,34E,92
218,42337,847,12B,92
219,42338,847,10C,92
220,42339,847,7D,92
221,42340,847,34D,92
222,42341,847,28F,92
223,42342,847,30C,92
224,42343,847,25C,92
225,42344,847,1C,92
226,42345,847,28D,92
227,42346,847,23A,92
228,42347,847,8D,92
229,42348,847,28E,92
230,42349,847,33B,92
231,42350,848,20D,37
232,42351,848,19E,37
233,42352,848,10F,37
234,42353,848,21C,37
235,42354,848,17B,37
236,42355,848,2B,37
237,42356,848,18B,37
238,42357,848,5A,37
239,42358,848,16B,37
240,42359,848,8B,37
241,42360,848,1D,37
242,42361,848,6A,37
243,42362,848,11A,37
244,42363,848,21A,37
245,42364,848,16F,37
246,42365,848,7F,37
247,42366,848,22D,37
248,42367,848,6C,37
249,42368,848,6D,37
250,42369,848,10A,37
251,42370,848,6E,37
252,42371,848,11B,37
253,42372,848,20F,37
254,42373,848,7B,37
255,42374,848,14D,37
256,42375,848,7A,37
257,42376,848,7E,37
258,42377,848,12B,37
259,42378,848,21C,37
260,42379,848,12A,37
261,42380,848,11C,37
262,42381,848,16E,37
263,42382,848,19D,37
264,42383,848,12F,37
265,42384,848,10B,37
266,42385,848,1C,37
267,42386,848,17C,37
268,42387,848,15C,37
269,42388,848,12C,37
270,42389,848,7E,37
271,42390,848,13A,37
272,42391,848,5C,37
273,42392,848,20A,37
274,42393,848,3E,37
275,42394,848,18E,37
276,42395,848,2C,37
277,42396,848,16A,37
278,42397,848,21F,37
279,42398,848,14E,37
280,42399,848,6B,37
281,42400,849,34B,51
282,42401,849,23E,51
283,42402,849,8F,51
284,42403,849,35A,51
285,42404,849,36C,51
286,42405,849,28A,51
287,42406,849,30D,51
288,42407,849,7D,51
289,42408,849,35B,51
290,42409,849,12E,51
291,42410,849,25F,51
292,42411,849,26C,51
293,42412,849,10D,51
294,42413,849,28D,51
295,42414,849,3B,51
296,42415,849,20C,51
297,42416,849,21A,51
298,42417,849,31B,51
299,42418,849,30B,51
300,42419,849,21C,51
301,42420,849,33F,51
302,42421,849,37C,51
303,42422,849,32B,51
304,42423,849,8B,51
305,42424,849,2B,51
306,42425,849,32D,51
307,42426,849,24A,51
308,42427,849,26B,51
309,42428,849,38A,51
310,42429,849,34E,51
311,42430,849,21B,51
312,42431,849,20B,51
313,42432,849,1B,51
314,42433,849,10E,51
315,42434,849,21D,51
316,42435,849,32C,51
317,42436,849,12D,51
318,42437,849,27F,51
319,42438,849,22E,51
320,42439,849,11C,51
321,42440,849,35E,51
322,42441,849,29B,51
323,42442,849,32F,51
324,42443,849,36B,51
325,42444,849,35D,51
326,42445,849,25A,51
327,42446,849,36F,51
328,42447,849,20E,51
329,42448,849,29A,51
330,42449,849,12C,51
331,42450,850,17A,24
332,42451,850,20D,24
333,42452,850,6C,24
334,42453,850,8A,24
335,42454,850,5E,24
336,42455,850,10E,24
337,42456,850,20E,24
338,42457,850,11F,24
339,42458,850,4B,24
340,42459,850,3E,24
341,42460,850,1B,24
342,42461,850,3A,24
343,42462,850,4E,24
344,42463,850,1C,24
345,42464,850,7F,24
346,42465,850,3D,24
347,42466,850,2C,24
348,42467,850,8B,24
349,42468,850,10A,24
350,42469,850,19E,24
351,42470,850,1A,24
352,42471,850,1D,24
353,42472,850,21C,24
354,42473,850,7E,24
355,42474,850,7C,24
356,42475,850,13F,24
357,42476,850,14C,24
358,42477,850,19C,24
359,42478,850,11E,24
360,42479,850,16C,24
361,42480,850,4F,24
362,42481,850,9A,24
363,42482,850,22D,24
364,42483,850,18C,24
365,42484,850,17D,24
366,42485,850,14E,24
367,42486,850,10F,24
368,42487,850,19A,24
369,42488,850,20C,24
370,42489,850,18E,24
371,42490,850,9C,24
372,42491,850,18F,24
373,42492,850,22B,24
374,42493,850,2A,24
375,42494,850,15A,24
376,42495,850,16F,24
377,42496,850,18A,24
378,42497,850,20D,24
379,42498,850,8C,24
380,42499,850,4B,24
381,42500,851,15D,16
382,42501,851,19B,16
383,42502,851,19C,16
384,42503,851,21F,16
385,42504,851,22C,16
386,42505,851,9D,16
387,42506,851,22B,16
388,42507,851,8A,16
389,42508,851,2D,16
390,42509,851,9B,16
391,42510,851,19F,16
392,42511,851,20A,16
393,42512,851,7E,16
394,42513,851,16D,16
395,42514,851,6A,16
396,42515,851,22A,16
397,42516,851,15F,16
398,42517,851,5A,16
399,42518,851,13F,16
400,42519,851,11D,16
401,42520,851,3D,16
402,42521,851,1B,16
403,42522,851,21C,16
404,42523,851,22F,16
405,42524,851,12A,16
406,42525,851,13B,16
407,42526,851,7F,16
408,42527,851,8B,16
409,42528,851,12C,16
410,42529,851,10A,16
411,42530,851,3C,16
412,42531,851,21D,16
413,42532,851,20B,16
414,42533,851,19E,16
415,42534,851,15A,16
416,42535,851,17A,16
417,42536,851,2C,16
418,42537,851,5D,16
419,42538,851,10F,16
420,42539,851,3A,16
421,42540,851,7A,16
422,42541,851,13F,16
423,42542,851,18A,16
424,42543,851,14E,16
425,42544,851,19D,16
426,42545,851,11A,16
427,42546,851,10E,16
